period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202110,4322,15,7,2,6,4,3,8,2,6,9,3,6,3,4174
202111,5144,14,9,9,4,3,3,6,6,5,3,11,8,1,3653
202112,3263,11,14,3,2,6,5,2,5,3,3,4,2,1,2980
202201,2536,6,7,2,2,8,5,3,7,3,3,0,3,2,1140
202202,1079,5,1,2,2,4,6,3,4,2,2,2,1,0,612
202203,441,2,4,2,2,4,3,3,3,1,0,1,1,0,310
202204,240,4,3,2,3,4,0,1,1,0,2,0,0,2,221
202205,213,6,3,5,4,2,4,2,2,1,0,0,0,1,209
202206,227,6,2,2,5,1,1,2,1,1,2,0,0,2,113
202207,560,3,4,6,2,0,1,0,0,0,3,2,1,0,129
202208,157,3,2,2,1,0,1,0,0,2,0,0,0,0,103
202209,28,2,3,3,1,1,0,0,0,1,1,0,1,0,66
202210,16,6,1,1,0,1,0,0,0,0,3,0,0,0,2
202211,82,1,2,0,1,0,1,0,1,0,0,0,0,0,2
