period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,15862,22,23,20,18,13,12,16,14,13,9,6,9,12,15689
202206,14563,15,37,25,15,11,9,11,8,8,8,12,4,5,15455
202207,11533,29,38,20,24,11,9,6,7,8,5,13,16,3,14992
202208,14301,40,37,16,14,13,17,10,4,14,3,11,17,7,14590
202209,13091,28,34,16,14,14,13,14,5,16,8,11,11,4,15390
202210,14112,19,22,22,12,13,10,11,15,9,12,16,8,0,17347
202211,13027,11,26,17,20,16,15,7,5,10,16,10,0,0,15656
202212,9759,27,19,11,17,21,18,22,10,16,7,0,0,0,10107
202301,12290,16,37,23,14,19,14,19,12,17,0,0,0,0,12617
202302,12303,18,27,45,22,27,20,16,15,0,0,0,0,0,12464
202303,12313,19,26,23,24,22,20,20,0,0,0,0,0,0,13230
202304,9910,8,30,36,22,17,14,0,0,0,0,0,0,0,11823
202305,10569,27,39,25,14,24,0,0,0,0,0,0,0,0,11969
202306,11839,27,29,17,22,0,0,0,0,0,0,0,0,0,12128
202307,10744,17,32,22,0,0,0,0,0,0,0,0,0,0,11109
202308,10576,29,30,0,0,0,0,0,0,0,0,0,0,0,10798
202309,11568,18,0,0,0,0,0,0,0,0,0,0,0,0,11990
202310,12464,0,0,0,0,0,0,0,0,0,0,0,0,0,12256
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10975
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7995
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11104
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8272
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8511
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8217
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8959
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9341
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8906
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8583
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9872
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9993
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9902
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6589
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7964
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8257
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8784
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8974
202505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78
