period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202005,6488,14,7,8,8,4,6,2,5,6,2,4,5,3,7856
202006,11592,17,19,4,5,6,8,2,7,5,2,5,3,2,12159
202007,10776,16,14,9,11,7,5,1,3,3,2,5,13,3,14207
202008,10305,19,14,14,8,5,4,6,4,1,3,10,7,1,8783
202009,5863,15,8,5,2,7,4,3,4,5,4,7,2,0,5821
202010,3047,13,9,4,2,3,3,2,0,4,2,4,2,1,4419
202011,2057,12,6,2,2,4,0,3,6,1,8,1,5,0,3021
202012,2038,4,5,4,2,0,1,3,3,1,1,4,0,2,2859
202101,2001,10,6,3,3,3,5,3,1,3,0,0,1,1,2555
202102,1607,4,7,6,1,2,2,2,0,1,0,1,0,0,2028
202103,1349,6,6,3,4,2,4,5,1,1,1,0,0,0,2315
202104,1680,9,4,6,3,4,2,2,1,1,6,3,2,2,1985
202105,1909,9,12,2,5,6,1,1,0,2,2,1,0,1,2260
202106,3344,11,9,4,4,4,4,1,3,4,2,3,3,2,2845
202107,4121,10,8,13,4,2,1,3,0,1,0,0,4,1,3303
202108,3117,7,5,4,3,2,2,0,4,2,0,1,5,1,3226
202109,2027,5,5,2,1,1,0,0,1,2,0,0,2,1,2877
202110,2695,8,5,1,2,4,1,4,1,1,2,1,2,0,2412
202111,2749,7,5,4,2,2,0,1,1,1,1,3,2,0,1837
202112,1273,8,5,1,0,1,2,1,2,0,0,2,0,1,1638
202201,1251,3,3,1,1,6,1,0,1,1,1,0,1,1,521
202202,596,2,1,2,0,3,4,1,2,0,2,1,0,0,300
202203,256,1,2,1,0,2,1,3,0,0,0,0,0,2,201
202204,113,1,1,1,1,3,0,0,0,0,1,0,0,0,113
202205,185,3,0,3,1,0,1,2,1,0,0,0,0,0,148
202206,71,3,0,1,2,0,0,1,0,1,0,2,0,0,50
202207,256,0,1,3,1,0,1,0,0,1,0,0,1,0,5

