period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,10315,82,59,40,27,25,21,17,21,19,18,14,14,12,12413
202206,10940,59,58,22,24,23,16,26,26,27,15,15,22,11,16172
202207,12598,53,67,41,30,30,35,34,39,17,14,18,10,11,25292
202208,14773,72,58,44,30,38,30,32,26,18,11,17,17,13,16268
202209,20107,63,78,24,44,27,38,25,29,20,22,20,18,15,21478
202210,18328,85,75,47,50,53,39,42,35,21,29,30,22,0,23080
202211,17679,83,80,52,51,35,37,28,30,30,22,25,0,0,19848
202212,13728,69,94,73,35,42,17,29,20,29,37,0,0,0,17192
202301,13396,59,78,36,36,32,31,18,32,26,0,0,0,0,12713
202302,11666,68,58,45,35,29,30,26,24,0,0,0,0,0,14795
202303,14098,63,64,47,39,26,27,16,0,0,0,0,0,0,16002
202304,17692,73,65,50,38,27,34,0,0,0,0,0,0,0,15953
202305,16144,49,67,47,47,37,0,0,0,0,0,0,0,0,17330
202306,17121,77,82,51,48,0,0,0,0,0,0,0,0,0,16252
202307,15730,92,86,42,0,0,0,0,0,0,0,0,0,0,15788
202308,18192,96,99,0,0,0,0,0,0,0,0,0,0,0,16924
202309,20287,113,0,0,0,0,0,0,0,0,0,0,0,0,20513
202310,22197,0,0,0,0,0,0,0,0,0,0,0,0,0,23942
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22782
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17596
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16057
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15477
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15871
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16017
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16378
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18226
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17203
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19373
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22593
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24370
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23690
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17210
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13973
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13491
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15009
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15432
202505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,794
