period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,3064,9,14,12,8,6,4,1,6,4,6,1,3,0,3724
202206,3959,12,11,5,3,5,3,4,5,4,1,6,2,0,5225
202207,2209,12,14,6,7,7,7,7,5,4,3,4,2,2,2594
202208,3180,12,8,7,4,7,4,6,1,2,10,6,5,3,3609
202209,3191,15,16,5,8,3,8,9,4,5,5,2,2,1,2803
202210,2722,12,14,10,8,8,9,8,6,5,3,2,6,0,2676
202211,2874,27,8,12,10,6,4,7,8,6,0,8,0,0,2784
202212,2283,17,10,3,4,2,7,2,4,5,5,0,0,0,1815
202301,2263,12,14,5,6,6,4,3,2,4,0,0,0,0,2705
202302,2060,13,6,10,3,4,0,3,3,0,0,0,0,0,1496
202303,2499,12,7,6,2,6,2,6,0,0,0,0,0,0,2093
202304,2300,13,12,5,3,6,1,0,0,0,0,0,0,0,2249
202305,2693,7,5,4,3,1,0,0,0,0,0,0,0,0,2264
202306,2698,7,12,7,11,0,0,0,0,0,0,0,0,0,2418
202307,2168,13,14,8,0,0,0,0,0,0,0,0,0,0,1691
202308,2502,20,8,0,0,0,0,0,0,0,0,0,0,0,2104
202309,3057,11,0,0,0,0,0,0,0,0,0,0,0,0,2399
202310,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,2174
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2646
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1749
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2024
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2131
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2315
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2316
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2205
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2174
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2021
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2254
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2703
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2923
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3370
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2316
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2050
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2055
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2071
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2340
202505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118
