period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,36949,71,102,71,51,46,64,39,32,34,52,31,35,13,42734
202206,31652,59,58,65,59,59,30,30,35,36,19,27,18,17,40554
202207,26383,65,86,69,56,38,42,31,34,28,27,32,35,7,35063
202208,23693,70,63,53,34,39,32,31,20,22,19,21,22,9,25472
202209,26383,50,65,50,36,34,44,28,27,22,18,31,28,18,30560
202210,32618,52,72,51,44,49,27,35,20,19,21,16,26,0,33517
202211,26504,51,60,54,50,32,30,34,19,20,18,23,0,0,28260
202212,17540,45,65,43,35,32,33,19,26,21,19,0,0,0,23082
202301,28582,42,61,23,24,29,20,12,16,17,0,0,0,0,29203
202302,29818,69,45,39,33,16,18,18,22,0,0,0,0,0,30014
202303,29111,55,45,35,33,26,25,20,0,0,0,0,0,0,31838
202304,24495,51,58,38,24,31,22,0,0,0,0,0,0,0,25537
202305,23053,41,54,30,28,15,0,0,0,0,0,0,0,0,26548
202306,28471,55,55,40,35,0,0,0,0,0,0,0,0,0,31138
202307,26404,36,54,37,0,0,0,0,0,0,0,0,0,0,28003
202308,22479,50,56,0,0,0,0,0,0,0,0,0,0,0,23246
202309,28913,45,0,0,0,0,0,0,0,0,0,0,0,0,29599
202310,34875,0,0,0,0,0,0,0,0,0,0,0,0,0,33935
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28286
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20847
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23396
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25029
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28900
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27081
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29610
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29918
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28188
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26202
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33509
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35050
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34078
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24248
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20227
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20334
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24305
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22136
202505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1112
