period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202207,2,1,2,1,1,0,1,1,0,1,0,0,1,0,53
202208,95,1,0,1,0,0,2,0,0,1,0,0,0,0,126
202209,4,5,2,0,0,0,0,1,0,0,0,0,0,0,30
202210,4,1,1,0,0,0,1,1,0,0,0,1,0,0,37
202211,102,4,1,0,1,0,0,2,0,0,0,0,0,0,130
202212,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12
202301,127,3,1,1,0,0,0,0,2,0,0,0,0,0,132
202302,160,1,0,0,1,3,0,0,0,0,0,0,0,0,202
202303,2,2,0,1,0,1,0,0,0,0,0,0,0,0,105
202304,146,2,0,0,1,0,0,0,0,0,0,0,0,0,239
202305,145,1,1,2,0,1,0,0,0,0,0,0,0,0,215
202306,0,1,1,0,1,0,0,0,0,0,0,0,0,0,54
202307,144,1,0,1,0,0,0,0,0,0,0,0,0,0,238
202308,120,3,0,0,0,0,0,0,0,0,0,0,0,0,197
202309,120,1,0,0,0,0,0,0,0,0,0,0,0,0,255
202310,121,0,0,0,0,0,0,0,0,0,0,0,0,0,211
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,158
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187
