period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202108,2344,17,15,10,6,7,10,13,14,6,6,6,7,5,2924
202109,2296,21,22,7,9,8,2,8,4,8,4,4,6,5,2743
202110,2671,17,19,18,7,8,9,6,7,6,2,8,6,10,3123
202111,4997,26,21,16,14,12,8,13,8,9,8,9,23,9,4250
202112,2816,27,23,14,13,11,11,4,4,11,6,11,6,4,2724
202201,2133,20,18,11,10,13,7,5,8,8,7,6,10,4,2672
202202,1726,21,16,7,10,3,8,7,2,4,1,6,4,2,2434
202203,2058,21,18,12,4,3,3,4,10,4,4,5,10,1,2731
202204,1306,14,19,7,4,3,9,7,3,5,5,7,1,3,1706
202205,1809,14,14,9,6,6,4,3,9,6,9,4,4,0,2129
202206,1716,14,10,6,5,3,6,7,5,3,4,3,4,1,1752
202207,1168,17,13,8,12,3,3,5,2,5,4,2,6,3,1650
202208,1555,19,9,13,5,5,5,5,0,3,3,2,5,0,1911
202209,2485,14,13,5,13,12,9,3,2,1,3,5,5,3,2137
202210,2215,21,12,11,11,12,5,6,4,1,3,7,4,0,1957
202211,1964,15,13,10,8,4,7,6,3,4,6,3,0,0,2441
202212,1054,14,24,10,6,6,10,10,1,3,5,0,0,0,1567
202301,2006,13,19,13,10,4,5,0,8,2,0,0,0,0,1912
202302,1273,23,14,5,8,5,6,2,4,0,0,0,0,0,1294
202303,1029,13,11,6,7,4,4,2,0,0,0,0,0,0,1293
202304,1100,11,11,7,0,6,2,0,0,0,0,0,0,0,1383
202305,1121,7,5,3,2,2,0,0,0,0,0,0,0,0,1382
202306,1085,8,8,5,1,0,0,0,0,0,0,0,0,0,1346
202307,1074,13,6,6,0,0,0,0,0,0,0,0,0,0,1074
202308,1205,6,8,0,0,0,0,0,0,0,0,0,0,0,1211
202309,1631,12,0,0,0,0,0,0,0,0,0,0,0,0,1294
202310,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,1484
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1849
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1171
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1221
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1263
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1263
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1293
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1165
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1213
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1078
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1298
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1372
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1453
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1866
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1292
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1330
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1207
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1136
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1268
