period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202106,3488,35,23,26,18,14,9,10,10,6,4,7,3,4,3991
202107,3035,13,26,13,16,15,11,8,5,3,6,2,2,3,3319
202108,2759,21,26,20,19,13,7,9,10,6,4,6,3,3,3328
202109,3313,9,29,13,21,14,14,5,2,9,6,1,4,1,3463
202110,3641,23,24,22,12,16,14,14,4,3,9,10,3,4,3712
202111,3580,22,26,15,18,18,11,8,12,11,8,5,6,5,3811
202112,2430,22,20,23,13,14,8,2,7,9,8,5,4,2,2383
202201,2551,15,26,18,16,9,7,5,7,7,7,5,5,4,3143
202202,2890,19,22,19,16,13,10,12,12,7,6,7,5,5,3261
202203,3197,22,25,21,5,12,8,13,9,8,12,14,11,5,3612
202204,3387,17,26,23,13,11,16,13,8,8,8,7,0,2,3196
202205,3669,19,25,13,20,12,7,11,5,7,9,9,4,3,3865
202206,3180,13,25,17,17,12,4,3,10,5,3,3,8,0,3441
202207,3156,10,17,14,14,10,9,6,3,4,5,5,4,2,3012
202208,3000,15,10,26,7,5,17,11,2,2,2,5,2,0,3291
202209,3193,12,25,15,10,5,14,3,9,7,2,7,4,1,3426
202210,2639,14,24,13,13,8,7,10,8,5,3,6,9,0,3341
202211,2857,13,22,19,8,8,9,5,8,0,5,6,0,0,3194
202212,2025,8,14,16,7,4,4,8,4,7,1,0,0,0,2259
202301,2217,5,15,7,11,7,5,5,3,4,0,0,0,0,3144
202302,2362,13,20,9,9,7,6,5,4,0,0,0,0,0,2856
202303,3121,13,18,10,5,9,7,7,0,0,0,0,0,0,3221
202304,2151,4,18,9,4,7,3,0,0,0,0,0,0,0,3030
202305,2553,15,9,6,8,11,0,0,0,0,0,0,0,0,3166
202306,2340,10,9,6,5,0,0,0,0,0,0,0,0,0,2695
202307,1656,4,4,6,0,0,0,0,0,0,0,0,0,0,2265
202308,1890,10,15,0,0,0,0,0,0,0,0,0,0,0,2554
202309,2106,7,0,0,0,0,0,0,0,0,0,0,0,0,2814
202310,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2235
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2464
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1393
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2163
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2390
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2436
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2675
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2729
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2482
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2967
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2624
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2417
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1806
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1788
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1838
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2012
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2271
202505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24
