period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,3956,18,38,12,15,12,12,16,3,2,4,5,1,4,3778
202206,2707,32,34,35,21,8,3,9,3,6,7,6,4,5,2416
202207,2542,16,63,15,12,6,7,5,5,1,3,7,9,3,2259
202208,1970,50,31,31,9,3,4,3,3,2,10,18,7,9,1487
202209,2765,38,38,11,3,3,7,3,9,6,12,14,11,4,2017
202210,2225,38,20,9,6,5,2,8,5,8,8,10,9,0,2227
202211,1830,20,19,10,7,7,4,5,11,7,15,8,0,0,2492
202212,2138,15,8,9,5,8,4,6,4,14,4,0,0,0,1901
202301,1960,8,12,5,6,3,10,6,12,3,0,0,0,0,2754
202302,3016,15,9,7,9,5,9,7,6,0,0,0,0,0,2777
202303,2454,13,9,5,6,5,9,5,0,0,0,0,0,0,2944
202304,1482,15,8,14,7,9,9,0,0,0,0,0,0,0,2590
202305,1731,11,17,8,15,8,0,0,0,0,0,0,0,0,2667
202306,2550,19,21,19,17,0,0,0,0,0,0,0,0,0,2627
202307,2103,20,23,17,0,0,0,0,0,0,0,0,0,0,2191
202308,1391,22,18,0,0,0,0,0,0,0,0,0,0,0,1189
202309,2157,12,0,0,0,0,0,0,0,0,0,0,0,0,1909
202310,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,2084
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2541
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1443
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1767
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1823
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2006
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1641
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2006
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1997
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1519
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1965
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1900
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1098
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1549
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1707
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1842
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1774
