period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
201712,1455,7,7,7,7,2,3,4,4,3,6,3,4,2,NaN
201801,1704,11,6,7,10,3,3,2,2,4,4,2,6,1,NaN
201802,1989,9,7,3,4,1,2,6,0,5,1,2,1,2,NaN
201803,1698,5,7,8,10,3,8,6,6,3,2,4,6,2,NaN
201804,1981,3,4,2,5,7,0,7,1,1,5,0,4,0,NaN
201805,1882,6,14,6,6,7,4,6,7,3,3,2,2,2,NaN
201806,1847,4,3,3,2,4,4,3,4,3,3,5,5,0,NaN
201807,1600,10,9,2,4,1,2,1,3,1,4,1,3,2,NaN
201808,1435,7,7,6,7,3,1,3,5,3,2,0,2,3,NaN
201809,2289,9,8,12,8,4,5,6,3,2,3,2,4,1,NaN
201810,2471,7,11,9,11,4,5,6,2,2,2,1,6,4,NaN
201811,2303,9,13,8,9,4,5,3,4,2,2,1,2,0,NaN
201812,1791,10,9,7,6,2,2,0,2,2,4,4,2,1,NaN
201901,1676,3,6,9,6,2,2,4,4,3,5,3,6,2,NaN
201902,1693,14,7,5,6,1,1,3,5,2,2,2,3,1,NaN
201903,1426,8,8,4,7,4,3,3,2,5,5,2,2,1,NaN
201904,1980,12,8,3,5,2,5,4,2,6,3,3,1,0,NaN
201905,1489,4,6,5,5,5,1,2,5,3,3,2,2,0,NaN
201906,1515,8,6,3,8,2,3,1,4,3,1,2,3,0,NaN
201907,1467,4,5,5,4,4,2,4,4,0,1,4,1,0,NaN
201908,1650,9,10,2,4,4,4,2,3,3,3,3,3,1,NaN
201909,1728,7,7,4,5,5,3,0,2,2,3,5,2,0,NaN
201910,2006,5,7,5,4,2,0,2,0,5,3,3,1,3,1832
201911,1772,4,10,6,4,3,9,3,4,4,5,5,4,1,2124
201912,1662,5,4,3,2,0,2,0,4,2,5,3,1,2,1566
202001,1472,9,6,3,2,3,0,4,1,4,3,2,4,0,1478
202002,1690,5,3,3,5,3,1,4,5,2,1,0,4,1,1737
202003,1414,1,6,2,2,1,4,2,2,2,2,6,0,0,1910
202004,620,5,1,5,1,1,3,5,3,1,1,4,0,2,710
202005,1262,3,7,6,5,2,2,2,2,4,2,4,3,2,999
202006,2075,8,3,2,6,6,3,6,0,3,2,3,0,0,1567
202007,2171,8,7,4,2,0,4,2,2,4,3,2,4,1,2318
202008,1414,5,18,8,3,5,3,4,1,5,6,3,3,5,2338
202009,2688,8,13,4,1,4,5,5,1,2,3,4,2,2,2457
202010,2859,3,14,6,6,5,6,2,0,5,1,4,2,4,3150
202011,2857,7,14,12,6,3,4,4,3,5,2,3,6,2,2326
202012,1884,11,15,6,3,4,0,2,3,3,2,4,3,1,2009
202101,1221,11,9,6,8,9,8,1,5,5,1,2,2,0,1672
202102,1798,7,9,5,1,4,1,2,3,2,4,1,1,0,2000
202103,2165,5,11,4,9,1,4,2,2,2,2,4,0,2,1567
202104,1760,12,6,7,2,3,4,2,7,4,4,2,4,1,2226
202105,1639,4,8,5,1,7,3,4,0,4,1,5,2,1,2094
202106,1924,18,8,7,2,2,4,3,1,2,3,1,1,1,1810
202107,1300,6,5,10,2,8,0,4,0,0,2,3,2,2,1763
202108,975,5,6,9,2,4,4,5,2,0,3,0,1,0,1736
202109,1886,7,10,6,5,3,5,4,3,1,5,2,3,2,2132
202110,2485,13,6,3,9,3,2,4,2,1,3,3,4,2,2582
202111,1462,11,7,10,2,3,3,2,3,0,1,2,4,2,2212
202112,1592,14,6,5,2,5,2,3,1,2,1,3,4,1,2008
202201,1256,5,9,3,5,5,4,9,4,2,3,3,3,1,1818
202202,1599,16,3,5,6,3,2,6,2,2,3,2,4,2,2308
202203,3422,6,7,3,4,2,7,0,0,4,1,4,2,1,3088
202204,1978,14,7,4,5,5,4,2,5,1,2,3,3,4,1476
202205,1426,6,5,4,2,3,5,4,4,4,0,4,1,0,1704
202206,1236,4,6,7,7,1,4,3,3,5,3,1,0,1,1486
202207,1067,4,1,4,4,4,3,1,4,0,1,2,1,3,2386
202208,1479,6,10,2,5,1,3,0,2,2,4,3,2,2,1748
202209,2184,3,4,11,7,3,2,2,3,7,2,0,2,0,1951
202210,2017,3,6,6,7,7,5,3,0,1,4,4,2,0,2047
202211,1259,3,11,1,5,3,6,3,1,1,2,5,0,0,1942
202212,1765,5,5,7,3,1,1,3,4,1,1,0,0,0,1776
202301,2085,5,5,1,1,4,5,3,3,3,0,0,0,0,2006
202302,2361,10,7,4,3,2,3,3,3,0,0,0,0,0,2011
202303,1871,2,4,8,2,0,4,0,0,0,0,0,0,0,2405
202304,1323,7,8,4,4,2,3,0,0,0,0,0,0,0,2062
202305,1762,4,7,3,5,7,0,0,0,0,0,0,0,0,2222
202306,1620,3,7,5,2,0,0,0,0,0,0,0,0,0,2043
202307,1616,4,8,9,0,0,0,0,0,0,0,0,0,0,2156
202308,1576,6,3,0,0,0,0,0,0,0,0,0,0,0,1622
202309,1627,6,0,0,0,0,0,0,0,0,0,0,0,0,2374
202310,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,2302
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2216
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1605
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1570
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1744
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1960
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2008
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2105
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2180
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2185
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1843
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2114
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2359
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2481
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1792
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1745
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1671
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2071
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1963
202505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59
