period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202206,0,2,0,2,0,0,0,0,0,0,0,1,1,0,NaN
202207,0,0,2,0,0,0,0,2,1,1,0,1,0,1,NaN
202208,0,0,3,0,0,0,1,1,0,0,1,1,0,0,NaN
202209,0,1,1,2,1,0,1,0,0,2,0,0,0,0,NaN
202210,3,2,1,0,0,0,0,0,0,0,0,0,0,0,NaN
202211,2,2,0,1,0,0,0,0,0,0,0,0,0,0,NaN
202212,2,0,1,1,1,0,1,1,1,0,1,0,0,0,4
202301,0,1,1,0,0,0,1,1,0,1,0,0,0,0,NaN
202302,0,2,1,1,0,0,1,2,0,0,0,0,0,0,14
202303,0,3,1,0,0,0,1,1,0,0,0,0,0,0,14
202304,-1,3,1,1,0,0,1,0,0,0,0,0,0,0,NaN
202305,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NaN
202306,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202307,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
