period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202111,379367,1509,1440,990,821,710,663,599,495,494,630,646,738,380,479034
202112,296288,1411,1314,1002,754,686,550,524,471,532,589,663,601,353,347781
202201,238552,1322,1233,718,632,455,470,408,514,494,551,492,527,269,344663
202202,174552,1207,908,632,509,425,371,439,432,474,426,457,451,277,286612
202203,152451,993,915,537,407,426,442,446,475,376,454,412,416,160,267719
202204,189506,1026,827,496,412,430,393,435,398,403,366,453,307,230,245529
202205,184588,991,838,494,488,417,451,353,400,377,395,324,378,198,242540
202206,168477,937,734,491,438,495,378,431,364,410,291,337,328,163,209323
202207,174466,855,862,548,550,403,444,420,400,319,352,321,286,168,223550
202208,181108,998,882,632,471,508,427,449,348,379,345,315,367,191,202531
202209,244439,882,1037,577,581,483,500,381,399,359,331,354,364,234,267373
202210,259582,1075,1061,808,648,649,485,488,464,370,369,430,515,0,315445
202211,270479,1074,1086,727,718,474,505,440,391,424,443,445,0,0,302211
202212,179055,1058,1038,824,507,503,447,391,399,460,415,0,0,0,207463
202301,191577,905,941,512,457,385,351,347,391,423,0,0,0,0,209763
202302,177343,1057,703,538,420,346,351,318,397,0,0,0,0,0,193580
202303,180078,777,737,501,390,370,353,351,0,0,0,0,0,0,189123
202304,150203,807,712,465,375,358,369,0,0,0,0,0,0,0,174003
202305,162408,770,656,457,429,457,0,0,0,0,0,0,0,0,181022
202306,182097,694,731,483,464,0,0,0,0,0,0,0,0,0,189021
202307,156882,752,772,529,0,0,0,0,0,0,0,0,0,0,165902
202308,190508,770,848,0,0,0,0,0,0,0,0,0,0,0,183046
202309,240454,910,0,0,0,0,0,0,0,0,0,0,0,0,236170
202310,259707,0,0,0,0,0,0,0,0,0,0,0,0,0,296543
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,303837
