period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,3752,18,14,8,3,5,2,6,3,4,3,3,0,2,4158
202206,3571,20,14,5,9,5,2,4,2,2,1,2,1,3,3789
202207,2914,8,23,9,7,7,4,1,3,2,3,3,5,2,3975
202208,3765,16,22,6,6,3,5,3,3,1,0,2,3,3,3745
202209,3152,14,17,10,4,5,5,5,2,1,2,2,4,1,3796
202210,4114,22,25,11,8,10,5,4,6,2,4,5,6,0,5568
202211,7878,30,22,10,10,7,6,1,4,4,2,4,0,0,6087
202212,4072,14,11,8,14,1,5,3,2,6,3,0,0,0,3720
202301,4764,26,16,4,8,4,0,8,8,4,0,0,0,0,4452
202302,3899,10,12,10,4,2,4,4,4,0,0,0,0,0,4353
202303,4317,14,19,5,3,4,5,4,0,0,0,0,0,0,3875
202304,2436,10,12,7,1,1,2,0,0,0,0,0,0,0,3549
202305,3005,12,8,2,3,4,0,0,0,0,0,0,0,0,3159
202306,2559,8,11,5,4,0,0,0,0,0,0,0,0,0,2543
202307,3613,10,9,4,0,0,0,0,0,0,0,0,0,0,2876
202308,3470,12,12,0,0,0,0,0,0,0,0,0,0,0,2458
202309,3818,14,0,0,0,0,0,0,0,0,0,0,0,0,3834
202310,5185,0,0,0,0,0,0,0,0,0,0,0,0,0,5370
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4810
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2889
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3300
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3190
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3493
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2816
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2745
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3014
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2914
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2961
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4021
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5084
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4890
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3356
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3803
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3575
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3649
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3027
202505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910
