period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,3591,36,34,18,18,12,20,9,18,7,9,3,8,2,3679
202206,4001,45,35,32,10,9,6,12,7,10,10,5,4,2,3705
202207,3598,43,32,22,21,14,17,8,11,7,6,5,7,5,2820
202208,4113,72,41,24,16,17,10,12,10,7,8,9,12,6,4739
202209,5702,164,53,32,25,21,34,7,8,5,8,7,13,7,5205
202210,6200,-19,66,35,28,26,14,20,8,8,8,12,12,0,6728
202211,7818,73,58,31,28,11,17,16,9,12,9,19,0,0,4954
202212,5363,58,55,25,13,15,12,3,9,11,16,0,0,0,4274
202301,5459,43,47,25,17,9,11,6,9,10,0,0,0,0,4790
202302,4697,60,28,15,12,12,14,9,16,0,0,0,0,0,5990
202303,5232,44,30,19,7,10,13,15,0,0,0,0,0,0,4985
202304,4302,41,33,13,14,13,15,0,0,0,0,0,0,0,3966
202305,4565,30,25,8,14,9,0,0,0,0,0,0,0,0,4283
202306,3638,24,32,15,10,0,0,0,0,0,0,0,0,0,3530
202307,3370,36,25,23,0,0,0,0,0,0,0,0,0,0,2920
202308,4616,46,33,0,0,0,0,0,0,0,0,0,0,0,3664
202309,4890,45,0,0,0,0,0,0,0,0,0,0,0,0,4085
202310,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,5044
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6045
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4306
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4131
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3786
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4090
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3590
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4136
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3436
202407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3351
202408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4571
202409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4045
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5397
202411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5166
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4104
202501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3865
202502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4335
202503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4805
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3845
202505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,195
