period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202005,2211,6,4,6,5,2,2,1,1,0,2,2,0,0,1368
202006,3541,0,13,4,5,0,2,3,1,2,2,0,2,2,2075
202007,2521,8,4,17,4,4,0,2,0,1,2,1,1,2,2116
202008,254,5,7,4,6,2,2,1,0,1,1,2,1,1,244
202009,79,3,1,0,0,0,4,1,1,0,1,1,0,0,109
202010,29,0,7,1,0,1,0,0,0,0,0,0,1,1,74
202011,43,2,0,1,0,0,0,0,0,0,0,0,0,0,4
202012,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NaN
202101,2,1,0,1,0,1,2,0,0,1,0,0,1,0,NaN
202102,0,0,1,0,0,1,1,0,0,0,0,0,1,0,NaN
202103,-6,0,1,0,0,0,0,0,0,0,0,0,0,1,NaN
202104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202105,2,1,1,1,0,0,0,0,0,0,0,0,0,0,NaN
202106,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202107,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NaN
202108,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202109,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202110,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202111,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202112,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN
202206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
202304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24
202305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
202410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
202412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
202504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,166
