period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,1509,10,8,1,7,2,4,9,4,0,2,1,2,0,1462
202206,1347,4,11,7,4,2,2,2,2,1,2,3,3,0,1144
202207,715,3,7,8,8,1,3,2,3,2,3,1,4,0,1196
202208,991,7,5,6,3,3,3,1,1,1,1,1,2,1,856
202209,1420,3,8,7,4,6,4,3,0,1,3,3,3,0,1197
202210,1399,8,12,9,5,6,2,3,1,2,0,2,2,0,1444
202211,1877,5,11,7,12,3,5,3,3,1,0,1,0,0,1571
202212,2513,7,12,13,5,4,3,2,4,0,3,0,0,0,2043
202301,4599,7,13,3,5,4,6,1,2,2,0,0,0,0,4015
202302,996,7,11,7,4,1,1,1,4,0,0,0,0,0,1198
202303,1001,4,5,9,3,3,3,2,0,0,0,0,0,0,839
202304,1472,4,2,2,2,1,1,0,0,0,0,0,0,0,865

