period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
201906,922,12,11,10,5,9,8,16,5,7,8,7,2,6,NaN
201907,1196,36,21,9,9,13,16,8,7,6,10,5,4,4,NaN
201908,876,18,17,12,13,22,9,9,7,6,3,11,7,9,NaN
201909,524,32,22,19,9,12,7,8,9,3,8,8,9,2,NaN
201910,740,17,35,24,11,12,9,5,6,7,7,12,5,8,692
201911,809,19,34,14,12,9,8,4,6,8,11,9,20,10,1230
201912,801,23,23,12,11,10,8,7,9,10,10,13,11,10,1079
202001,858,17,22,12,2,2,8,9,12,6,10,6,13,7,688
202002,858,21,11,12,8,3,11,8,7,8,5,9,8,6,685
202003,840,10,12,3,8,9,6,4,5,5,9,15,15,6,825
202004,99,8,3,5,3,6,2,6,11,5,4,6,8,4,372
202005,209,10,7,4,2,1,3,3,7,2,6,3,7,4,291
202006,622,16,14,4,8,6,6,6,3,5,8,4,11,4,553
202007,728,18,13,9,11,5,6,7,5,14,10,11,12,5,654
202008,384,16,20,20,10,8,10,15,5,4,5,10,6,6,554
202009,631,16,21,9,11,12,10,14,8,10,16,2,5,3,1083
202010,818,24,14,12,13,9,9,6,4,11,7,8,4,4,1324
202011,804,17,10,17,10,8,3,6,6,5,9,3,7,4,1696
202012,995,17,18,13,12,7,7,10,8,3,3,9,6,3,1382
202101,804,26,12,17,7,11,6,1,3,2,6,6,7,3,1575
202102,916,15,10,5,12,9,4,2,4,7,3,8,5,2,1395
202103,870,26,11,5,11,6,11,6,6,2,5,10,3,5,1066
202104,896,22,13,15,7,3,8,14,5,4,7,10,10,3,1206
202105,798,13,31,8,10,6,6,6,7,7,7,4,2,5,661
202106,737,27,9,9,17,7,7,5,5,5,6,3,8,4,894
202107,572,12,13,5,3,1,3,3,6,7,1,6,3,3,550
202108,348,6,6,6,1,4,9,2,6,6,2,2,5,1,519
202109,533,7,12,4,3,5,6,5,1,3,7,2,4,5,782
202110,633,12,7,7,4,5,5,5,2,1,3,4,2,0,935
202111,561,10,14,7,4,3,6,5,4,8,3,4,5,2,907
202112,772,20,17,12,7,8,6,7,4,10,2,3,5,3,815
202201,657,20,9,8,13,7,5,6,5,9,4,3,6,2,683
202202,510,12,18,9,5,5,2,3,3,7,3,3,4,2,630
202203,514,13,13,9,3,9,3,6,8,2,4,4,5,4,663
202204,505,7,9,4,6,1,7,3,3,5,2,1,1,2,635
