period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,pred_qty_sold
202205,2448,7,11,3,1,4,3,3,5,3,6,3,0,1,4643
202206,2765,8,9,3,4,3,1,1,1,3,0,1,1,1,3592
202207,2672,6,13,0,6,5,6,2,1,2,3,2,1,0,3728
202208,2734,11,4,3,7,6,1,1,4,2,2,2,2,1,2937
202209,3329,8,14,2,5,2,1,2,1,2,1,3,2,2,3137
202210,2630,12,10,4,1,5,3,2,5,6,2,0,2,0,4144
202211,5120,14,10,9,4,5,6,1,2,2,0,2,0,0,3686
202212,1822,15,5,8,4,1,2,3,3,3,1,0,0,0,1730
202301,1866,13,7,6,3,4,2,0,3,1,0,0,0,0,2067
202302,2207,12,12,1,3,0,1,2,3,0,0,0,0,0,2381
202303,3298,19,11,5,3,3,1,1,0,0,0,0,0,0,3034
202304,1636,6,4,4,1,5,2,0,0,0,0,0,0,0,3009
202305,2150,5,7,3,2,2,0,0,0,0,0,0,0,0,2739
202306,2035,13,7,5,1,0,0,0,0,0,0,0,0,0,2207
202307,2061,4,8,4,0,0,0,0,0,0,0,0,0,0,2596
202308,2261,4,11,0,0,0,0,0,0,0,0,0,0,0,2134
202309,3268,8,0,0,0,0,0,0,0,0,0,0,0,0,2876
202310,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,4229
202311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3018
202312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1914
202401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2492
202402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2250
202403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2373
202404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1826
202405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1669
202406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1785
