Warranty Category;First year warranty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global Product Hierarchy;7219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Service Type;Service call;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reference Market Global Options;Reference Markets Only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Markets;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plants;Electrolux Plants;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Components;All;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Column Labels;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Qty Sold;;;;;;;;;;;;;;QTY Service Calls;;;;;;;;;;;;;;Total Qty Sold;Total QTY Service Calls;;;
;-1;Year 1;;;;;;;;;;;;;-1;Year 1;;;;;;;;;;;;;;;;;
Row Labels;;0;1;2;3;4;5;6;7;8;9;10;11;12;;0;1;2;3;4;5;6;7;8;9;10;11;12;;;;1306;#REF!
201910;16813;16813;16813;16813;16813;16813;16813;16813;16813;16813;16813;16813;16813;16813;8;147;131;78;44;47;35;23;25;26;30;36;25;14;16813;669;;;
201911;15859;15859;15859;15859;15859;15859;15859;15859;15859;15859;15859;15859;15859;15859;7;124;117;71;47;31;28;24;28;30;22;23;38;14;15859;604;;;
201912;12509;12509;12509;12509;12509;12509;12509;12509;12509;12509;12509;12509;12509;12509;1;84;98;43;32;27;26;23;16;17;16;22;14;16;12509;435;;;
202001;15387;15387;15387;15387;15387;15387;15387;15387;15387;15387;15387;15387;15387;15387;2;103;91;53;44;39;35;19;28;20;13;15;25;14;15387;501;;;
202002;12402;12402;12402;12402;12402;12402;12402;12402;12402;12402;12402;12402;12402;12402;3;99;63;58;39;35;37;23;22;16;23;15;24;10;12402;467;;;
202003;14036;14036;14036;14036;14036;14036;14036;14036;14036;14036;14036;14036;14036;14036;5;94;80;47;41;29;26;33;24;16;17;18;20;4;14036;454;;;
202004;12877;12877;12877;12877;12877;12877;12877;12877;12877;12877;12877;12877;12877;12877;3;71;51;31;29;27;15;22;35;35;13;20;8;5;12877;365;;;
202005;12012;12012;12012;12012;12012;12012;12012;12012;12012;12012;12012;12012;12012;12012;2;75;50;29;25;30;32;24;27;25;19;12;14;7;12012;371;;;
202006;18610;18610;18610;18610;18610;18610;18610;18610;18610;18610;18610;18610;18610;18610;2;96;72;30;30;23;27;29;26;20;24;14;23;14;18610;430;;;
202007;17954;17954;17954;17954;17954;17954;17954;17954;17954;17954;17954;17954;17954;17954;3;121;95;32;29;26;31;27;36;41;23;38;29;19;17954;550;;;
202008;20593;20593;20593;20593;20593;20593;20593;20593;20593;20593;20593;20593;20593;20593;5;116;70;43;27;35;36;38;34;38;38;28;33;20;20593;561;;;
202009;21080;21080;21080;21080;21080;21080;21080;21080;21080;21080;21080;21080;21080;21080;6;97;84;63;44;38;35;32;37;39;47;36;35;19;21080;612;;;
202010;16476;16476;16476;16476;16476;16476;16476;16476;16476;16476;16476;16476;16476;16476;6;99;76;46;40;36;24;29;19;35;35;31;32;13;16476;521;;;
202011;15085;15085;15085;15085;15085;15085;15085;15085;15085;15085;15085;15085;15085;15085;2;80;52;49;31;18;24;30;12;29;22;24;28;20;15085;421;;;
202012;13545;13545;13545;13545;13545;13545;13545;13545;13545;13545;13545;13545;13545;13545;5;91;67;34;31;20;29;25;10;16;23;24;23;9;13545;407;;;
202101;14473;14473;14473;14473;14473;14473;14473;14473;14473;14473;14473;14473;14473;14473;1;58;50;23;23;18;22;13;18;9;13;15;13;7;14473;283;;;
202102;13169;13169;13169;13169;13169;13169;13169;13169;13169;13169;13169;13169;13169;13169;3;53;47;32;18;23;20;14;13;23;20;15;14;7;13169;302;;;
202103;15010;15010;15010;15010;15010;15010;15010;15010;15010;15010;15010;15010;15010;15010;1;70;43;43;26;25;19;16;16;15;15;27;25;5;15010;346;;;
202104;12708;12708;12708;12708;12708;12708;12708;12708;12708;12708;12708;12708;12708;12708;6;61;34;28;23;13;14;16;13;11;19;24;24;6;12708;292;;;
202105;14178;14178;14178;14178;14178;14178;14178;14178;14178;14178;14178;14178;14178;14178;4;59;32;26;24;15;9;21;11;19;12;20;15;14;14178;281;;;
202106;18116;18116;18116;18116;18116;18116;18116;18116;18116;18116;18116;18116;18116;18116;1;53;47;20;16;20;16;12;25;18;14;20;17;11;18116;290;;;
202107;17064;17064;17064;17064;17064;17064;17064;17064;17064;17064;17064;17064;17064;17064;7;61;33;27;23;31;13;25;12;15;17;23;31;10;17064;328;;;
202108;16512;16512;16512;16512;16512;16512;16512;16512;16512;16512;16512;16512;16512;16512;2;72;42;17;14;15;12;12;11;6;22;15;29;10;16512;279;;;
