Warranty Category;First year warranty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global Product Hierarchy;Food Preservation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Service Type;Service call;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reference Market Global Options;Reference Markets Only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Markets;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plants;Electrolux Plants;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Components;All;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Column Labels;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Qty Sold;;;;;;;;;;;;;;QTY Service Calls;;;;;;;;;;;;;;Total Qty Sold;Total QTY Service Calls;;;
;-1;Year 1;;;;;;;;;;;;;-1;Year 1;;;;;;;;;;;;;;;;;
Row Labels;;0;1;2;3;4;5;6;7;8;9;10;11;12;;0;1;2;3;4;5;6;7;8;9;10;11;12;;;;9340;#REF!
201811;214440;214440;214440;214440;214440;214440;214440;214440;214440;214440;214440;214440;214440;214440;65;1061;923;613;477;404;364;312;330;283;243;278;330;177;214440;5860;;;
201812;145946;145946;145946;145946;145946;145946;145946;145946;145946;145946;145946;145946;145946;145946;52;864;784;486;331;322;285;272;232;194;213;214;237;109;145946;4595;;;
201901;179610;179610;179610;179610;179610;179610;179610;179610;179610;179610;179610;179610;179610;179610;73;860;791;578;370;306;317;283;274;228;197;222;232;135;179610;4866;;;
201902;164794;164794;164794;164794;164794;164794;164794;164794;164794;164794;164794;164794;164794;164794;64;754;692;464;456;285;267;303;274;257;199;222;193;87;164794;4517;;;
201903;172637;172637;172637;172637;172637;172637;172637;172637;172637;172637;172637;172637;172637;172637;52;731;640;391;333;293;281;242;254;278;206;212;209;113;172637;4235;;;
201904;175147;175147;175147;175147;175147;175147;175147;175147;175147;175147;175147;175147;175147;175147;49;695;620;357;257;244;253;209;203;208;221;211;182;90;175147;3799;;;
201905;198479;198479;198479;198479;198479;198479;198479;198479;198479;198479;198479;198479;198479;198479;53;747;675;428;333;292;282;313;280;222;256;246;267;118;198479;4512;;;
201906;196969;196969;196969;196969;196969;196969;196969;196969;196969;196969;196969;196969;196969;196969;44;855;696;395;300;235;269;278;291;257;267;257;266;149;196969;4559;;;
201907;221154;221154;221154;221154;221154;221154;221154;221154;221154;221154;221154;221154;221154;221154;99;1038;818;540;384;355;275;284;289;321;276;311;370;195;221154;5555;;;
201908;187390;187390;187390;187390;187390;187390;187390;187390;187390;187390;187390;187390;187390;187390;95;1116;985;570;417;352;309;266;287;337;345;336;333;167;187390;5915;;;
201909;200055;200055;200055;200055;200055;200055;200055;200055;200055;200055;200055;200055;200055;200055;67;1088;931;654;466;380;322;306;250;288;306;339;327;155;200055;5879;;;
201910;195583;195583;195583;195583;195583;195583;195583;195583;195583;195583;195583;195583;195583;195583;62;976;905;626;480;403;360;266;281;264;261;304;312;176;195583;5676;;;
201911;178727;178727;178727;178727;178727;178727;178727;178727;178727;178727;178727;178727;178727;178727;36;864;802;505;400;313;287;243;246;201;203;219;245;146;178727;4710;;;
201912;130150;130150;130150;130150;130150;130150;130150;130150;130150;130150;130150;130150;130150;130150;38;741;714;394;304;248;247;258;197;187;192;183;171;123;130150;3997;;;
202001;162166;162166;162166;162166;162166;162166;162166;162166;162166;162166;162166;162166;162166;162166;37;685;731;453;354;263;242;247;238;187;167;184;186;107;162166;4081;;;
202002;151443;151443;151443;151443;151443;151443;151443;151443;151443;151443;151443;151443;151443;151443;33;688;565;412;320;267;254;201;231;201;177;159;190;72;151443;3770;;;
202003;168156;168156;168156;168156;168156;168156;168156;168156;168156;168156;168156;168156;168156;168156;33;596;518;303;293;252;199;180;169;162;169;146;144;65;168156;3229;;;
202004;107267;107267;107267;107267;107267;107267;107267;107267;107267;107267;107267;107267;107267;107267;34;497;431;246;201;161;151;131;135;150;147;110;113;37;107267;2544;;;
202005;126377;126377;126377;126377;126377;126377;126377;126377;126377;126377;126377;126377;126377;126377;21;488;460;317;234;226;174;185;204;147;162;153;160;71;126377;3002;;;
202006;200481;200481;200481;200481;200481;200481;200481;200481;200481;200481;200481;200481;200481;200481;22;570;531;312;295;248;240;213;177;207;194;194;227;98;200481;3528;;;
202007;189590;189590;189590;189590;189590;189590;189590;189590;189590;189590;189590;189590;189590;189590;57;772;611;312;304;258;257;256;275;253;230;254;268;144;189590;4251;;;
202008;156657;156657;156657;156657;156657;156657;156657;156657;156657;156657;156657;156657;156657;156657;44;894;749;463;313;297;340;316;314;316;282;331;329;164;156657;5152;;;
202009;172767;172767;172767;172767;172767;172767;172767;172767;172767;172767;172767;172767;172767;172767;70;862;811;564;383;282;279;300;266;292;303;300;308;148;172767;5168;;;
202010;168372;168372;168372;168372;168372;168372;168372;168372;168372;168372;168372;168372;168372;168372;74;871;919;600;417;300;251;267;265;255;278;258;282;138;168372;5175;;;
