period,qty_sold,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
202008,7302,28,27,8,6,10,5,6,2,4,3,2,7,1
202009,8152,32,24,20,8,8,5,5,3,4,5,8,4,2
202010,10327,34,32,14,11,5,7,5,2,7,4,8,7,3
202011,10031,26,35,7,18,7,5,7,5,7,10,9,6,2
202012,5179,22,18,12,5,5,4,4,2,4,6,6,4,2
202101,5063,24,22,6,15,5,2,3,3,4,4,1,2,3
202102,8154,20,27,8,8,4,7,2,6,4,4,6,2,2
202103,10150,33,13,11,5,2,4,1,5,4,4,2,4,1
202104,6911,25,19,8,4,8,7,4,12,5,9,5,5,1
202105,6103,17,22,8,11,4,7,6,4,4,2,3,1,3
202106,5107,19,13,10,5,7,2,3,6,6,3,1,5,2
202107,5211,15,25,8,11,3,5,4,1,2,5,1,7,1
202108,3811,21,23,6,4,7,6,5,1,3,1,1,3,3
202109,6294,15,14,10,7,5,7,2,6,1,5,2,2,4
202110,7533,26,30,10,10,8,6,3,1,7,6,4,10,2
202111,7426,39,24,20,10,7,6,8,2,4,4,1,8,4
202112,6416,31,19,12,4,6,5,1,3,3,5,1,3,3
202201,4553,26,21,7,10,5,5,5,4,1,1,4,5,2
202202,6409,23,22,12,1,5,6,3,2,3,8,2,5,2
202203,6034,10,16,9,7,1,6,8,2,2,3,4,8,2
202204,3554,16,16,8,4,2,6,3,5,7,4,1,1,1
202205,3752,18,14,8,3,5,2,6,3,4,3,3,1,2
202206,3571,20,14,5,9,5,2,4,2,2,1,2,1,3
202207,2914,8,23,9,7,7,4,1,3,2,3,3,5,2
202208,3765,16,22,6,6,3,5,3,3,1,1,2,3,3
